game,player 1 score,player 2 score,steps,total score
423,115.0,260.0,785,375.0
424,95.0,190.0,648,285.0
425,105.0,145.0,491,250.0
426,60.0,120.0,489,180.0
427,75.0,85.0,401,160.0
428,75.0,60.0,398,135.0
429,105.0,145.0,477,250.0
430,60.0,120.0,543,180.0
431,160.0,205.0,866,365.0
432,130.0,230.0,871,360.0
433,60.0,145.0,496,205.0
434,105.0,155.0,503,260.0
435,140.0,230.0,627,370.0
436,120.0,185.0,618,305.0
437,105.0,130.0,622,235.0
438,230.0,270.0,697,500.0
439,95.0,185.0,738,280.0
440,80.0,175.0,607,255.0
441,150.0,265.0,720,415.0
442,70.0,130.0,653,200.0
443,130.0,190.0,704,320.0
444,30.0,165.0,631,195.0
445,60.0,175.0,511,235.0
446,60.0,145.0,488,205.0
447,145.0,185.0,786,330.0
448,35.0,195.0,742,230.0
449,40.0,60.0,536,100.0
450,30.0,175.0,529,205.0
451,80.0,125.0,693,205.0
452,185.0,255.0,614,440.0
453,120.0,180.0,573,300.0
454,80.0,130.0,445,210.0
455,195.0,365.0,1249,560.0
456,165.0,235.0,766,400.0
457,35.0,70.0,533,105.0
458,130.0,180.0,594,310.0
459,45.0,210.0,659,255.0
460,105.0,145.0,511,250.0
461,135.0,165.0,580,300.0
462,60.0,70.0,383,130.0
463,75.0,140.0,585,215.0
464,230.0,230.0,1011,460.0
465,110.0,115.0,751,225.0
466,55.0,115.0,516,170.0
467,50.0,35.0,373,85.0
468,135.0,260.0,705,395.0
469,60.0,145.0,482,205.0
470,175.0,235.0,705,410.0
471,105.0,30.0,349,135.0
472,150.0,260.0,629,410.0
473,155.0,135.0,582,290.0
474,105.0,75.0,461,180.0
475,105.0,135.0,526,240.0
476,60.0,15.0,344,75.0
477,185.0,285.0,859,470.0
478,50.0,115.0,498,165.0
479,75.0,60.0,388,135.0
480,105.0,95.0,415,200.0
481,120.0,165.0,534,285.0
482,80.0,215.0,739,295.0
483,60.0,145.0,484,205.0
484,80.0,180.0,554,260.0
485,120.0,210.0,651,330.0
486,105.0,95.0,492,200.0
487,105.0,160.0,514,265.0
488,30.0,95.0,479,125.0
489,240.0,165.0,690,405.0
490,85.0,155.0,664,240.0
491,190.0,395.0,1230,585.0
492,105.0,100.0,444,205.0
493,130.0,165.0,798,295.0
494,65.0,185.0,527,250.0
495,290.0,255.0,792,545.0
496,230.0,145.0,840,375.0
497,165.0,160.0,574,325.0
498,105.0,155.0,527,260.0
499,65.0,285.0,803,350.0
500,265.0,230.0,992,495.0
501,120.0,205.0,635,325.0
502,90.0,140.0,562,230.0
503,300.0,330.0,1047,630.0
504,105.0,90.0,578,195.0
505,240.0,360.0,984,600.0
506,255.0,260.0,863,515.0
507,75.0,235.0,704,310.0
508,85.0,235.0,528,320.0
509,85.0,250.0,728,335.0
510,195.0,85.0,715,280.0
511,140.0,185.0,531,325.0
512,275.0,185.0,871,460.0
513,185.0,200.0,703,385.0
514,210.0,185.0,705,395.0
515,105.0,210.0,612,315.0
516,65.0,110.0,465,175.0
517,105.0,150.0,685,255.0
518,55.0,130.0,603,185.0
519,180.0,285.0,822,465.0
520,75.0,195.0,586,270.0
521,135.0,240.0,833,375.0
522,45.0,85.0,497,130.0
523,105.0,100.0,417,205.0
524,60.0,15.0,335,75.0
525,60.0,145.0,489,205.0
526,30.0,185.0,641,215.0
527,50.0,60.0,393,110.0
528,80.0,175.0,508,255.0
529,60.0,145.0,488,205.0
530,155.0,195.0,619,350.0
531,245.0,355.0,1003,600.0
532,180.0,230.0,836,410.0
533,60.0,170.0,750,230.0
534,80.0,195.0,608,275.0
535,165.0,285.0,855,450.0
536,220.0,180.0,714,400.0
537,105.0,30.0,349,135.0
538,255.0,360.0,917,615.0
539,60.0,145.0,481,205.0
540,170.0,185.0,712,355.0
541,130.0,185.0,733,315.0
542,65.0,195.0,745,260.0
543,140.0,215.0,847,355.0
544,60.0,145.0,484,205.0
545,110.0,155.0,588,265.0
546,60.0,15.0,340,75.0
547,120.0,175.0,648,295.0
548,75.0,85.0,397,160.0
549,30.0,35.0,418,65.0
550,355.0,285.0,981,640.0
551,150.0,130.0,714,280.0
552,110.0,170.0,640,280.0
553,80.0,160.0,520,240.0
554,80.0,155.0,630,235.0
555,50.0,105.0,486,155.0
556,90.0,125.0,636,215.0
557,140.0,210.0,614,350.0
558,110.0,215.0,586,325.0
559,105.0,140.0,548,245.0
560,95.0,140.0,727,235.0
561,120.0,175.0,774,295.0
562,75.0,235.0,651,310.0
563,150.0,150.0,607,300.0
564,120.0,230.0,571,350.0
565,55.0,210.0,667,265.0
566,80.0,145.0,561,225.0
567,85.0,305.0,753,390.0
568,170.0,295.0,858,465.0
569,100.0,140.0,761,240.0
570,60.0,120.0,490,180.0
571,110.0,145.0,518,255.0
572,120.0,110.0,589,230.0
573,80.0,30.0,392,110.0
574,165.0,210.0,629,375.0
575,75.0,200.0,774,275.0
576,60.0,145.0,482,205.0
577,110.0,210.0,706,320.0
578,60.0,190.0,645,250.0
579,105.0,190.0,559,295.0
580,110.0,255.0,617,365.0
581,260.0,230.0,896,490.0
582,60.0,145.0,486,205.0
583,140.0,385.0,781,525.0
584,85.0,155.0,678,240.0
585,50.0,95.0,471,145.0
586,35.0,100.0,504,135.0
587,240.0,185.0,697,425.0
588,285.0,385.0,894,670.0
589,240.0,330.0,1205,570.0
590,165.0,230.0,683,395.0
591,60.0,175.0,523,235.0
592,105.0,170.0,556,275.0
593,80.0,200.0,516,280.0
594,75.0,85.0,402,160.0
595,105.0,185.0,638,290.0
596,145.0,245.0,810,390.0
597,110.0,150.0,611,260.0
598,180.0,240.0,829,420.0
599,135.0,150.0,534,285.0
600,15.0,160.0,606,175.0
601,105.0,170.0,532,275.0
602,60.0,120.0,491,180.0
603,80.0,135.0,495,215.0
604,125.0,210.0,661,335.0
605,105.0,120.0,663,225.0
606,135.0,170.0,611,305.0
607,65.0,225.0,652,290.0
608,80.0,90.0,515,170.0
609,135.0,160.0,617,295.0
610,205.0,470.0,983,675.0
611,105.0,165.0,647,270.0
612,75.0,80.0,465,155.0
613,150.0,175.0,599,325.0
614,105.0,30.0,354,135.0
615,50.0,35.0,364,85.0
616,35.0,135.0,611,170.0
617,35.0,170.0,617,205.0
618,160.0,275.0,900,435.0
619,135.0,230.0,663,365.0
620,60.0,145.0,486,205.0
621,115.0,165.0,552,280.0
622,110.0,215.0,706,325.0
623,90.0,185.0,580,275.0
624,345.0,225.0,857,570.0
625,60.0,145.0,481,205.0
626,110.0,150.0,540,260.0
627,225.0,375.0,1218,600.0
628,165.0,265.0,739,430.0
629,120.0,160.0,676,280.0
630,245.0,250.0,834,495.0
631,60.0,100.0,484,160.0
632,30.0,135.0,581,165.0
633,245.0,205.0,676,450.0
634,105.0,140.0,590,245.0
635,165.0,285.0,838,450.0
636,80.0,135.0,665,215.0
637,165.0,150.0,620,315.0
638,60.0,100.0,482,160.0
639,70.0,135.0,639,205.0
640,80.0,20.0,416,100.0
641,185.0,230.0,724,415.0
642,60.0,145.0,488,205.0
643,135.0,220.0,523,355.0
644,160.0,325.0,937,485.0
645,75.0,30.0,398,105.0
646,135.0,265.0,856,400.0
647,175.0,240.0,827,415.0
648,145.0,195.0,674,340.0
649,50.0,90.0,413,140.0
650,60.0,80.0,389,140.0
651,150.0,210.0,739,360.0
652,140.0,240.0,818,380.0
653,5.0,105.0,483,110.0
654,130.0,160.0,707,290.0
655,80.0,120.0,414,200.0
656,120.0,190.0,702,310.0
657,50.0,85.0,375,135.0
658,105.0,110.0,616,215.0
659,105.0,115.0,525,220.0
660,45.0,120.0,470,165.0
661,135.0,260.0,813,395.0
662,105.0,155.0,602,260.0
663,135.0,145.0,650,280.0
664,315.0,200.0,921,515.0
665,100.0,230.0,661,330.0
666,150.0,190.0,676,340.0
667,235.0,350.0,1037,585.0
668,195.0,275.0,803,470.0
669,50.0,80.0,363,130.0
670,120.0,170.0,673,290.0
671,85.0,230.0,529,315.0
672,60.0,100.0,481,160.0
673,75.0,60.0,418,135.0
674,150.0,280.0,772,430.0
675,105.0,145.0,502,250.0
676,105.0,95.0,459,200.0
677,105.0,330.0,787,435.0
678,75.0,85.0,394,160.0
679,145.0,240.0,805,385.0
680,155.0,200.0,671,355.0
681,50.0,35.0,343,85.0
682,85.0,140.0,674,225.0
683,325.0,330.0,1167,655.0
684,30.0,30.0,383,60.0
685,110.0,230.0,735,340.0
